timestamp,lowest_price,page_lowest_price,computed_min_price,median_sale,num_listings,event_url,all_prices
2025-08-23T18:42:28.100859-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
2025-08-23T18:49:44.354982-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
2025-08-23T18:56:46.994103-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
2025-08-23T19:13:46.672909-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
2025-08-23T19:28:28.786440-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
2025-08-23T19:38:01.111503-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
2025-08-23T19:45:06.237868-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
2025-08-23T19:52:18.181664-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
2025-08-23T19:59:07.944685-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
2025-08-23T21:49:27.695874-04:00,344.25,344.25,344.25,,51,https://www.maizetix.com/games/171,"[344.25, 349.5, 349.5, 354.75, 358.95, 362.1, 364.2, 365.25, 365.25, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 370.5, 371.29, 379.0, 380.79, 386.25, 396.75, 402.0, 420.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 425.0, 444.0, 454.5, 465.0, 501.75, 527.9, 528.0, 528.0, 528.0, 528.0, 648.75, 649.8, 685.5, 685.5, 685.5, 1499.25]"
